year,na,constituency,province,district,name_raw,name_full,name_core,name_squash,name_distinct,party,party_raw,votes,share,rank,outcome,src,person_id
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Syed Imran Ahmed Shah,syed imran ahmed shah,syed imran ahmed shah,syedimranahmedshah,syedimranahmedshah,PMLN,Pakistan Muslim League (Nawaz),59373,0.478166677,1,Win,cookman,P03061
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Ch. Nauraiz Shakoor Khan,chaudhry nauraiz shakoor khan,chaudhry nauraiz shakoor khan,chaudhrynauraizshakoorkhan,chaudhrynauraizshakoorkhan,PMLQ,Pakistan Muslim League (Qaid-e-Azam),31119,0.250620128,2,Loss,cookman,P01470
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Anwar-Ul-Haq Ramay,anwar ul haq ramay,anwar ul haq ramay,anwarulhaqramay,anwarulhaqramay,PPP,Pakistan Peoples Party Parliamentarians,27638,0.222585529,3,Loss,cookman,P00144
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Rao Zaid Bin Ismail,rao zaid bin ismail,rao zaid bin ismail,raozaidbinismail,raozaidbinismail,IND,Independents,2981,0.024007796,4,Loss,cookman,P04691
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Ch.shabbir Ali Ahmed Khan,chaudhry shabbir ali ahmed khan,chaudhry shabbir ali ahmed khan,chaudhryshabbiraliahmedkhan,chaudhryshabbiraliahmedkhan,IND,Independents,1788,0.014399845,5,Loss,cookman,P04692
2008,NA-160,Sahiwal 1,Punjab,sahiwal,M.sarwar Khan Saqib,m sarwar khan saqib,sarwar khan saqib,sarwarkhansaqib,sarwarkhansaqib,IND,Independents,650,0.005234843,6,Loss,cookman,P04693
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Hamaad Rasool Ramay,hamaad rasool ramay,hamaad rasool ramay,hamaadrasoolramay,hamaadrasoolramay,IND,Independents,242,0.001948972,7,Loss,cookman,P04694
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Muhammad Imran Ch.,muhammad imran chaudhry,muhammad imran chaudhry,muhammadimranchaudhry,imranchaudhry,IND,Independents,165,0.001328845,8,Loss,cookman,P04695
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Sh.abdul Majeed Javed,sh abdul majeed javed,sh abdul majeed javed,shabdulmajeedjaved,shabdulmajeedjaved,IND,Independents,100,0.00080536,9,Loss,cookman,P03065
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Toqeer Zishan,toqeer zishan,toqeer zishan,toqeerzishan,toqeerzishan,IND,Independents,80,0.000644288,10,Loss,cookman,P04696
2008,NA-160,Sahiwal 1,Punjab,sahiwal,Tallat Hanif Butt,tallat hanif butt,tallat hanif butt,tallathanifbutt,tallathanifbutt,IND,Independents,32,0.000257715,11,Loss,cookman,P03067
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Ghulam Farid Kathia,ghulam farid kathia,ghulam farid kathia,ghulamfaridkathia,ghulamfaridkathia,PPP,Pakistan Peoples Party Parliamentarians,38962,0.302244219,1,Win,cookman,P04697
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Ch. Muhammad Ashraf,chaudhry muhammad ashraf,chaudhry muhammad ashraf,chaudhrymuhammadashraf,chaudhryashraf,Pakistan Democratic Party,Pakistan Democratic Party,33110,0.256847854,2,Loss,cookman,P00151
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Rana Tariq Javed,rana tariq javed,rana tariq javed,ranatariqjaved,ranatariqjaved,PMLQ,Pakistan Muslim League (Qaid-e-Azam),28879,0.224026251,3,Loss,cookman,P03068
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Ehsan-Ul-Haq Idrees,ehsan ul haq idrees,ehsan ul haq idrees,ehsanulhaqidrees,ehsanulhaqidrees,PMLN,Pakistan Muslim League (Nawaz),22625,0.175511407,4,Loss,cookman,P03069
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Mian Mohsin Rashid,mian mohsin rashid,mian mohsin rashid,mianmohsinrashid,mohsinrashid,IND,Independents,3431,0.026615675,5,Loss,cookman,P04698
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Rai Muhammad Nawaz Kharal,rai muhammad nawaz kharal,rai muhammad nawaz kharal,raimuhammadnawazkharal,rainawazkharal,IND,Independents,1330,0.010317356,6,Loss,cookman,P01384
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Malik Ghulam Hussain,malik ghulam hussain,malik ghulam hussain,malikghulamhussain,malikghulamhussain,IND,Independents,422,0.003273627,7,Loss,cookman,P04699
2008,NA-161,Sahiwal 2,Punjab,sahiwal,Muhammad Hafeez Tabassum,muhammad hafeez tabassum,muhammad hafeez tabassum,muhammadhafeeztabassum,hafeeztabassum,MQM,Muttahida Qaumi Movement,150,0.001163612,8,Loss,cookman,P04700
2008,NA-162,Sahiwal 3,Punjab,sahiwal,Chaudhary Zahid Iqbal,chaudhry zahid iqbal,chaudhry zahid iqbal,chaudhryzahidiqbal,chaudhryzahidiqbal,PPP,Pakistan Peoples Party Parliamentarians,70634,0.502293366,1,Win,cookman,P04701
2008,NA-162,Sahiwal 3,Punjab,sahiwal,Rai Aziz Ullah Khan,rai aziz ullah khan,rai aziz ullah khan,raiazizullahkhan,raiazizullahkhan,IND,Independents,65440,0.46535773,2,Loss,cookman,P03070
2008,NA-162,Sahiwal 3,Punjab,sahiwal,Mufti Hafiz Muhammad Usman,mufti hafiz muhammad usman,muhammad usman,muhammadusman,usman,JUIF,Jamiat Ulema-e Islam (Fazl),4042,0.02874352,3,Loss,cookman,P04702
2008,NA-162,Sahiwal 3,Punjab,sahiwal,Saeed Ahmed Chaudhry,saeed ahmed chaudhry,saeed ahmed chaudhry,saeedahmedchaudhry,saeedahmedchaudhry,IND,Independents,507,0.003605385,4,Loss,cookman,P03075
2008,NA-163,Sahiwal 4,Punjab,sahiwal,Malik Naum Ahmed Langriyal,malik naum ahmed langriyal,malik naum ahmed langriyal,maliknaumahmedlangriyal,maliknaumahmedlangriyal,PMLQ,Pakistan Muslim League (Qaid-e-Azam),39864,0.302338986,1,Win,cookman,P04703
2008,NA-163,Sahiwal 4,Punjab,sahiwal,Begum Shahnaz Javed,begum shahnaz javed,shahnaz javed,shahnazjaved,shahnazjaved,PPP,Pakistan Peoples Party Parliamentarians,37986,0.288095744,2,Loss,cookman,P00155
2008,NA-163,Sahiwal 4,Punjab,sahiwal,Ch. Muhammad Munir Azhar,chaudhry muhammad munir azhar,chaudhry muhammad munir azhar,chaudhrymuhammadmunirazhar,chaudhrymunirazhar,PMLN,Pakistan Muslim League (Nawaz),34644,0.262749143,3,Loss,cookman,P04704
2008,NA-163,Sahiwal 4,Punjab,sahiwal,Saeed Ahmed,saeed ahmed,saeed ahmed,saeedahmed,saeedahmed,IND,Independents,17708,0.134302096,4,Loss,cookman,P04705
2008,NA-163,Sahiwal 4,Punjab,sahiwal,Makhdoom Nasir Farid Chishti,makhdoom nasir farid chishti,makhdoom nasir farid chishti,makhdoomnasirfaridchishti,makhdoomnasirfaridchishti,Pakistan Bachao Party,Pakistan Bachao Party,1650,0.012514031,5,Loss,cookman,P04706
2008,NA-164,Pakpattan 1,Punjab,pakpattan,Sardar Mansab Ali Doggar,sardar mansab ali doggar,sardar mansab ali doggar,sardarmansabalidoggar,sardarmansabalidoggar,PMLN,Pakistan Muslim League (Nawaz),35597,0.314714125,1,Win,cookman,P01486
2008,NA-164,Pakpattan 1,Punjab,pakpattan,Pir Muhammad Shah Khagga,pir muhammad shah khagga,pir muhammad shah khagga,pirmuhammadshahkhagga,pirshahkhagga,PMLQ,Pakistan Muslim League (Qaid-e-Azam),34196,0.302327843,2,Loss,cookman,P03079
2008,NA-164,Pakpattan 1,Punjab,pakpattan,Rao Muhammad Jameel Hashim Khan,rao muhammad jameel hashim khan,rao muhammad jameel hashim khan,raomuhammadjameelhashimkhan,raojameelhashimkhan,PPP,Pakistan Peoples Party Parliamentarians,26315,0.23265169,3,Loss,cookman,P04707
2008,NA-164,Pakpattan 1,Punjab,pakpattan,Mian Muhammad Farrukh Mumtaz Khan Maneka,mian muhammad farrukh mumtaz khan maneka,mian muhammad farrukh mumtaz khan maneka,mianmuhammadfarrukhmumtazkhanmaneka,farrukhmumtazkhanmaneka,IND,Independents,16783,0.148378997,4,Loss,cookman,P04708
2008,NA-164,Pakpattan 1,Punjab,pakpattan,Nadeem Iqbal,nadeem iqbal,nadeem iqbal,nadeemiqbal,nadeemiqbal,IND,Independents,218,0.001927344,5,Loss,cookman,P03081
2008,NA-165,Pakpattan 2,Punjab,pakpattan,Syed Muhammad Salman Mohsin Gillani,syed muhammad salman mohsin gilani,syed muhammad salman mohsin gilani,syedmuhammadsalmanmohsingilani,syedsalmanmohsingilani,PMLN,Pakistan Muslim League (Nawaz),67400,0.562121048,1,Win,cookman,P04709
2008,NA-165,Pakpattan 2,Punjab,pakpattan,Mian Ahmad Raza Khan Maneka,mian ahmed raza khan maneka,mian ahmed raza khan maneka,mianahmedrazakhanmaneka,ahmedrazakhanmaneka,PMLQ,Pakistan Muslim League (Qaid-e-Azam),36603,0.305271761,2,Loss,cookman,P00166
2008,NA-165,Pakpattan 2,Punjab,pakpattan,Mian Nasim Mahmood Hotiana,mian nasim mehmood hotiana,mian nasim mehmood hotiana,miannasimmehmoodhotiana,nasimmehmoodhotiana,PPP,Pakistan Peoples Party Parliamentarians,15900,0.132607191,3,Loss,cookman,P03084
2008,NA-166,Pakpattan 3,Punjab,pakpattan,Rana Zahid Hussain Khan,rana zahid hussain khan,rana zahid hussain khan,ranazahidhussainkhan,ranazahidhussainkhan,PMLN,Pakistan Muslim League (Nawaz),66418,0.537666963,1,Win,cookman,P03088
2008,NA-166,Pakpattan 3,Punjab,pakpattan,Dr. Juanid Mumtaz Joya,dr juanid mumtaz joya,juanid mumtaz joya,juanidmumtazjoya,juanidmumtazjoya,PMLQ,Pakistan Muslim League (Qaid-e-Azam),42860,0.346960253,2,Loss,cookman,P04710
2008,NA-166,Pakpattan 3,Punjab,pakpattan,Naeem Mehmood Rana,naeem mehmood rana,naeem mehmood rana,naeemmehmoodrana,naeemmehmoodrana,PPP,Pakistan Peoples Party Parliamentarians,13522,0.109463288,3,Loss,cookman,P04711
2008,NA-166,Pakpattan 3,Punjab,pakpattan,Rana Ghazanfar Abbas,rana ghazanfar abbas,rana ghazanfar abbas,ranaghazanfarabbas,ranaghazanfarabbas,IND,Independents,730,0.005909496,4,Loss,cookman,P04712
2008,NA-166,Pakpattan 3,Punjab,pakpattan,Aish Muhammad Khan Siraa,aish muhammad khan siraa,aish muhammad khan siraa,aishmuhammadkhansiraa,aishkhansiraa,IND,Independents,0,0,5,Loss,cookman,P00162
2008,NA-167,Vehari 1,Punjab,vehari,Chaudhry Nazir Ahmed Jatt,chaudhry nazir ahmed jatt,chaudhry nazir ahmed jatt,chaudhrynazirahmedjatt,chaudhrynazirahmedjatt,PMLQ,Pakistan Muslim League (Qaid-e-Azam),65250,0.406767616,1,Win,cookman,P03092
2008,NA-167,Vehari 1,Punjab,vehari,Syed Sajid Mehdi,syed sajid mehdi,syed sajid mehdi,syedsajidmehdi,syedsajidmehdi,IND,Independents,38383,0.239279102,2,Loss,cookman,P04713
2008,NA-167,Vehari 1,Punjab,vehari,Mahmood Akhtar Ghuman,mehmood akhtar ghuman,mehmood akhtar ghuman,mehmoodakhtarghuman,mehmoodakhtarghuman,PPP,Pakistan Peoples Party Parliamentarians,33542,0.209100373,3,Loss,cookman,P03093
2008,NA-167,Vehari 1,Punjab,vehari,Qurban Ali Chuhan,qurban ali chuhan,qurban ali chuhan,qurbanalichuhan,qurbanalichuhan,IND,Independents,14754,0.091976236,4,Loss,cookman,P00179
2008,NA-167,Vehari 1,Punjab,vehari,Syed Muhammad Iqbal Shah,syed muhammad iqbal shah,syed muhammad iqbal shah,syedmuhammadiqbalshah,syediqbalshah,PMLN,Pakistan Muslim League (Nawaz),7684,0.047901952,5,Loss,cookman,P04714
2008,NA-167,Vehari 1,Punjab,vehari,Tahir Naveed Dogar Advocate,tahir naveed dogar advocate,tahir naveed dogar,tahirnaveeddogar,tahirnaveeddogar,IND,Independents,608,0.003790264,6,Loss,cookman,P04715
2008,NA-167,Vehari 1,Punjab,vehari,Chaudhry Mukhtar Ahmed Jatt Advocate,chaudhry mukhtar ahmed jatt advocate,chaudhry mukhtar ahmed jatt,chaudhrymukhtarahmedjatt,chaudhrymukhtarahmedjatt,IND,Independents,190,0.001184457,7,Loss,cookman,P04716
2008,NA-168,Vehari 2,Punjab,vehari,Azeema Daultana,azeema daultana,azeema daultana,azeemadaultana,azeemadaultana,PPP,Pakistan Peoples Party Parliamentarians,49299,0.330094812,1,Win,cookman,P04717
2008,NA-168,Vehari 2,Punjab,vehari,Ishaq Khan Khakwani,ishaq khan khakwani,ishaq khan khakwani,ishaqkhankhakwani,ishaqkhankhakwani,PMLQ,Pakistan Muslim League (Qaid-e-Azam),47898,0.320714037,2,Loss,cookman,P01496
2008,NA-168,Vehari 2,Punjab,vehari,Tehmina Daultana,tehmina daultana,tehmina daultana,tehminadaultana,tehminadaultana,PMLN,Pakistan Muslim League (Nawaz),26254,0.175790771,3,Loss,cookman,P00173
2008,NA-168,Vehari 2,Punjab,vehari,Bilal Akbar Bhatti,bilal akbar bhatti,bilal akbar bhatti,bilalakbarbhatti,bilalakbarbhatti,IND,Independents,24192,0.161984091,4,Loss,cookman,P04718
2008,NA-168,Vehari 2,Punjab,vehari,Syed Sajid Mehdi,syed sajid mehdi,syed sajid mehdi,syedsajidmehdi,syedsajidmehdi,IND,Independents,708,0.004740606,5,Loss,cookman,P04713
2008,NA-168,Vehari 2,Punjab,vehari,Shaghufta Perveen Chudhary,shaghufta perveen chudhary,shaghufta perveen chudhary,shaghuftaperveenchudhary,shaghuftaperveenchudhary,IND,Independents,484,0.003240753,6,Loss,cookman,P04719
2008,NA-168,Vehari 2,Punjab,vehari,Ch. Nazir Ahmad,chaudhry nazir ahmed,chaudhry nazir ahmed,chaudhrynazirahmed,chaudhrynazirahmed,IND,Independents,282,0.001888207,7,Loss,cookman,P00180
2008,NA-168,Vehari 2,Punjab,vehari,Muhammad Yasir Ghafran Gujjar,muhammad yasir ghafran gujjar,muhammad yasir ghafran gujjar,muhammadyasirghafrangujjar,yasirghafrangujjar,IND,Independents,145,0.000970887,8,Loss,cookman,P04720
2008,NA-168,Vehari 2,Punjab,vehari,Malik Muhammad Iqbal Lungrial,malik muhammad iqbal lungrial,malik muhammad iqbal lungrial,malikmuhammadiqballungrial,malikiqballungrial,IND,Independents,86,0.000575836,9,Loss,cookman,P04721
2008,NA-169,Vehari 3,Punjab,vehari,Tehmina Daultana,tehmina daultana,tehmina daultana,tehminadaultana,tehminadaultana,PMLN,Pakistan Muslim League (Nawaz),48999,0.325282969,1,Win,cookman,P00173
2008,NA-169,Vehari 3,Punjab,vehari,Khan Aftab Ahmad Khan Khichi,khan aftab ahmed khan khichi,khan aftab ahmed khan khichi,khanaftabahmedkhankhichi,khanaftabahmedkhankhichi,PMLQ,Pakistan Muslim League (Qaid-e-Azam),45885,0.304610482,2,Loss,cookman,P03098
2008,NA-169,Vehari 3,Punjab,vehari,Saeed Ahmad Khan Manais,saeed ahmed khan manais,saeed ahmed khan manais,saeedahmedkhanmanais,saeedahmedkhanmanais,IND,Independents,45828,0.304232084,3,Loss,cookman,P04722
2008,NA-169,Vehari 3,Punjab,vehari,Ghulam Sarwar Khan Khichi,ghulam sarwar khan khichi,ghulam sarwar khan khichi,ghulamsarwarkhankhichi,ghulamsarwarkhankhichi,PPP,Pakistan Peoples Party Parliamentarians,9094,0.060371096,4,Loss,cookman,P04723
2008,NA-169,Vehari 3,Punjab,vehari,Muhammad Sarwar Choudhry,muhammad sarwar chaudhry,muhammad sarwar chaudhry,muhammadsarwarchaudhry,sarwarchaudhry,IND,Independents,386,0.002562485,5,Loss,cookman,P04724
2008,NA-169,Vehari 3,Punjab,vehari,Muhammad Sarwar Alvi,muhammad sarwar alvi,muhammad sarwar alvi,muhammadsarwaralvi,sarwaralvi,MQM,Muttahida Qaumi Movement,293,0.001945099,6,Loss,cookman,P04725
2008,NA-169,Vehari 3,Punjab,vehari,Asif Saeed Manais,asif saeed manais,asif saeed manais,asifsaeedmanais,asifsaeedmanais,IND,Independents,150,0.000995785,7,Loss,cookman,P04726
2008,NA-17,Abbottabad,Khyber Paktunkhwa (NWFP),abbottabad,Sardar Mehtab Ahmed Khan,sardar mehtab ahmed khan,sardar mehtab ahmed khan,sardarmehtabahmedkhan,sardarmehtabahmedkhan,PMLN,Pakistan Muslim League (Nawaz),58041,0.44067269,1,Win,cookman,P00072
2008,NA-17,Abbottabad,Khyber Paktunkhwa (NWFP),abbottabad,Dr. Muhammad Azhar Khan Jadoon,dr muhammad azhar khan jadoon,muhammad azhar khan jadoon,muhammadazharkhanjadoon,azharkhanjadoon,IND,Independents,36668,0.278399514,2,Loss,cookman,P03102
2008,NA-17,Abbottabad,Khyber Paktunkhwa (NWFP),abbottabad,Amanullah Khan Jadoon,amanullah khan jadoon,amanullah khan jadoon,amanullahkhanjadoon,amanullahkhanjadoon,PMLQ,Pakistan Muslim League (Qaid-e-Azam),34947,0.265332928,3,Loss,cookman,P00073
2008,NA-17,Abbottabad,Khyber Paktunkhwa (NWFP),abbottabad,Raja Aurangzeb Khan,raja aurangzeb khan,raja aurangzeb khan,rajaaurangzebkhan,rajaaurangzebkhan,JUIF,Jamiat Ulema-e Islam (Fazl),1465,0.011122922,4,Loss,cookman,P04727
2008,NA-17,Abbottabad,Khyber Paktunkhwa (NWFP),abbottabad,Ghulam Mustafa Sumsam Qureshi,ghulam mustafa sumsam qureshi,ghulam mustafa sumsam qureshi,ghulammustafasumsamqureshi,ghulammustafasumsamqureshi,MQM,Muttahida Qaumi Movement,589,0.004471946,5,Loss,cookman,P04728
2008,NA-170,Vehari 4,Punjab,vehari,Mehmood Hayat Khan,mehmood hayat khan,mehmood hayat khan,mehmoodhayatkhan,mehmoodhayatkhan,PPP,Pakistan Peoples Party Parliamentarians,87124,0.563060239,1,Win,cookman,P04729
2008,NA-170,Vehari 4,Punjab,vehari,Aurangzaib Khan Khichi,aurangzaib khan khichi,aurangzaib khan khichi,aurangzaibkhankhichi,aurangzaibkhankhichi,PMLQ,Pakistan Muslim League (Qaid-e-Azam),56816,0.367187349,2,Loss,cookman,P03109
2008,NA-170,Vehari 4,Punjab,vehari,Saeed Ahmad Khan Manais,saeed ahmed khan manais,saeed ahmed khan manais,saeedahmedkhanmanais,saeedahmedkhanmanais,IND,Independents,5875,0.03796863,3,Loss,cookman,P04722
2008,NA-170,Vehari 4,Punjab,vehari,Sardar Noor Ahmed Khan Malaizai,sardar noor ahmed khan malaizai,sardar noor ahmed khan malaizai,sardarnoorahmedkhanmalaizai,sardarnoorahmedkhanmalaizai,PMLN,Pakistan Muslim League (Nawaz),3580,0.023136629,4,Loss,cookman,P04730
2008,NA-170,Vehari 4,Punjab,vehari,Asif Saeed Manais,asif saeed manais,asif saeed manais,asifsaeedmanais,asifsaeedmanais,IND,Independents,766,0.004950463,5,Loss,cookman,P04726
2008,NA-170,Vehari 4,Punjab,vehari,Hafiz Khubaib Ahmad Jamal,hafiz khubaib ahmed jamal,khubaib ahmed jamal,khubaibahmedjamal,khubaibahmedjamal,IND,Independents,431,0.002785443,6,Loss,cookman,P04731
2008,NA-170,Vehari 4,Punjab,vehari,Azhar Ahmad Khan Yousafzai,azhar ahmed khan yousafzai,azhar ahmed khan yousafzai,azharahmedkhanyousafzai,azharahmedkhanyousafzai,IND,Independents,107,0.000691514,7,Loss,cookman,P03108
2008,NA-170,Vehari 4,Punjab,vehari,Nauman Gul Khan,nauman gul khan,nauman gul khan,naumangulkhan,naumangulkhan,IND,Independents,34,0.000219733,8,Loss,cookman,P04732
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Khawja Sheeraz Mehmood,khawja sheeraz mehmood,khawja sheeraz mehmood,khawjasheerazmehmood,khawjasheerazmehmood,PMLQ,Pakistan Muslim League (Qaid-e-Azam),39628,0.243663687,1,Win,cookman,P04733
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Amjad Farooq Khan Khosa,amjad farooq khan khosa,amjad farooq khan khosa,amjadfarooqkhankhosa,amjadfarooqkhankhosa,IND,Independents,36400,0.223815438,2,Loss,cookman,P00184
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Sardar Meer Badshah Khan Qaisrani,sardar meer badshah khan qaisrani,sardar meer badshah khan qaisrani,sardarmeerbadshahkhanqaisrani,sardarmeerbadshahkhanqaisrani,PMLN,Pakistan Muslim League (Nawaz),35124,0.2159696,3,Loss,cookman,P04734
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Khawja Mudassir Mehmood,khawja mudassir mehmood,khawja mudassir mehmood,khawjamudassirmehmood,khawjamudassirmehmood,PPP,Pakistan Peoples Party Parliamentarians,19221,0.118185619,4,Loss,cookman,P04735
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Khawja Muhammad Dawood Sulemani,khawja muhammad dawood sulemani,khawja muhammad dawood sulemani,khawjamuhammaddawoodsulemani,khawjadawoodsulemani,IND,Independents,16543,0.101719198,5,Loss,cookman,P04736
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Khawja Ghulam Nizam Ud Din,khawja ghulam nizam ud din,khawja ghulam nizam ud din,khawjaghulamnizamuddin,khawjaghulamnizamuddin,JUIF,Jamiat Ulema-e Islam (Fazl),14914,0.091702842,6,Loss,cookman,P04737
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Shamoona Umbreen Qaisrani,shamoona umbreen qaisrani,shamoona umbreen qaisrani,shamoonaumbreenqaisrani,shamoonaumbreenqaisrani,IND,Independents,557,0.003424868,7,Loss,cookman,P04738
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Sher Zaman Qaisrani,sher zaman qaisrani,sher zaman qaisrani,sherzamanqaisrani,sherzamanqaisrani,IND,Independents,115,0.000707109,8,Loss,cookman,P04739
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Dastgir Muhammad Hamauyun Advocate Khetran,dastgir muhammad hamauyun advocate khetran,dastgir muhammad hamauyun khetran,dastgirmuhammadhamauyunkhetran,dastgirhamauyunkhetran,IND,Independents,102,0.000627175,9,Loss,cookman,P04740
2008,NA-171,Dera Ghazi Khan 1,Punjab,dg khan,Muhammad Tahir Makhdoom,muhammad tahir makhdoom,muhammad tahir makhdoom,muhammadtahirmakhdoom,tahirmakhdoom,JUIS,Jamiat Ulama-e-Islam (Sami),30,0.000184463,10,Loss,cookman,P04741
2008,NA-172,Dera Ghazi Khan 2,Punjab,dg khan,Farooq Ahmed Khan Leghari,farooq ahmed khan leghari,farooq ahmed khan leghari,farooqahmedkhanleghari,farooqahmedkhanleghari,PMLQ,Pakistan Muslim League (Qaid-e-Azam),45370,0.349720963,1,Win,cookman,P00187
2008,NA-172,Dera Ghazi Khan 2,Punjab,dg khan,Hafiz Abdul Karim,hafiz abdul karim,abdul karim,abdulkarim,abdulkarim,PMLN,Pakistan Muslim League (Nawaz),41894,0.322927265,2,Loss,cookman,P04742
2008,NA-172,Dera Ghazi Khan 2,Punjab,dg khan,Shabir Ahmed Khan Leghari,shabir ahmed khan leghari,shabir ahmed khan leghari,shabirahmedkhanleghari,shabirahmedkhanleghari,PPP,Pakistan Peoples Party Parliamentarians,36401,0.280586131,3,Loss,cookman,P04743
2008,NA-172,Dera Ghazi Khan 2,Punjab,dg khan,Sardar Muhammad Khan Leghari,sardar muhammad khan leghari,sardar muhammad khan leghari,sardarmuhammadkhanleghari,sardarkhanleghari,IND,Independents,3623,0.027926803,4,Loss,cookman,P03121
2008,NA-172,Dera Ghazi Khan 2,Punjab,dg khan,Dr. Saeed Ahmed Buzdar,dr saeed ahmed buzdar,saeed ahmed buzdar,saeedahmedbuzdar,saeedahmedbuzdar,IND,Independents,1403,0.010814602,5,Loss,cookman,P04744
2008,NA-172,Dera Ghazi Khan 2,Punjab,dg khan,Abdul Salam Ansari,abdul salam ansari,abdul salam ansari,abdulsalamansari,abdulsalamansari,MQM,Muttahida Qaumi Movement,1041,0.008024235,6,Loss,cookman,P04745
2008,NA-173,Dera Ghazi Khan 3,Punjab,dg khan,Sardar Muhammad Saif Ul Din Khan Khosa,sardar muhammad saif ul din khan khosa,sardar muhammad saif ul din khan khosa,sardarmuhammadsaifuldinkhankhosa,sardarsaifuldinkhankhosa,PMLN,Pakistan Muslim League (Nawaz),56475,0.419398917,1,Win,cookman,P00188
2008,NA-173,Dera Ghazi Khan 3,Punjab,dg khan,Sardar Awais Ahmad Khan Leghari,sardar awais ahmed khan leghari,sardar awais ahmed khan leghari,sardarawaisahmedkhanleghari,sardarawaisahmedkhanleghari,PMLQ,Pakistan Muslim League (Qaid-e-Azam),56074,0.416420981,2,Loss,cookman,P01512
2008,NA-173,Dera Ghazi Khan 3,Punjab,dg khan,Muhammad Saif Ullah Khan Sadozai,muhammad saif ullah khan sadozai,muhammad saif ullah khan sadozai,muhammadsaifullahkhansadozai,saifullahkhansadozai,PPP,Pakistan Peoples Party Parliamentarians,18326,0.136093928,3,Loss,cookman,P00186
2008,NA-173,Dera Ghazi Khan 3,Punjab,dg khan,Salauddin Khan Khosa,salauddin khan khosa,salauddin khan khosa,salauddinkhankhosa,salauddinkhankhosa,IND,Independents,1561,0.011592416,4,Loss,cookman,P04746
2008,NA-173,Dera Ghazi Khan 3,Punjab,dg khan,Malik Faiz Muhammad,malik faiz muhammad,malik faiz muhammad,malikfaizmuhammad,malikfaiz,JUIF,Jamiat Ulema-e Islam (Fazl),1559,0.011577564,5,Loss,cookman,P04747
